Season,Wteam,Lteam,Wscore,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wto,Wstl,Wblk,Wpf,Lscore,Lfgm,Lfga,Lfgm3,Lfga3,Lftm,Lfta,Lto,Lstl,Lblk,Lpf
2016,1312,1378,60,19,60,8,25,14,19,14,11,1,22,57,18,46,6,22,15,24,21,4,9,20
2016,1316,1410,106,37,66,17,32,15,22,6,5,5,21,84,30,62,6,12,18,26,10,4,3,19
2016,1325,1398,75,23,56,10,28,19,20,13,9,7,18,67,21,52,4,12,21,28,14,10,2,19
2016,1329,1115,86,26,60,3,14,31,42,11,10,4,21,72,22,53,7,17,21,31,14,6,2,30
2016,1330,1138,77,23,43,9,14,22,37,14,3,6,22,58,20,65,3,16,15,23,14,8,5,30
2016,1332,1124,74,24,55,6,25,20,30,13,6,3,16,67,24,61,7,20,12,18,18,5,0,23
2016,1342,1367,74,23,53,5,16,23,32,15,5,3,23,73,27,54,7,21,12,25,11,3,4,25
2016,1355,1451,85,31,61,9,22,14,20,12,7,1,22,68,20,40,5,15,23,32,22,5,5,23
2016,1362,1349,80,31,62,8,18,10,12,16,10,6,20,54,22,65,4,22,6,13,16,8,8,15
2016,1363,1285,64,19,50,6,17,20,33,18,6,5,25,61,20,54,3,16,18,30,10,6,0,27
2016,1366,1144,59,19,50,5,13,16,27,17,9,3,23,57,19,44,4,14,15,26,24,10,1,25
2016,1376,1331,84,29,73,7,21,19,27,6,5,4,22,66,22,51,4,14,18,23,13,3,5,23
2016,1380,1280,76,29,62,6,14,12,20,8,10,7,20,72,23,60,11,31,15,23,19,4,2,19
2016,1385,1420,75,27,52,7,19,14,17,18,7,11,16,53,18,67,8,29,9,17,13,9,2,19
2016,1388,1264,89,30,52,10,24,19,26,13,9,5,30,63,16,42,7,15,24,35,16,8,0,21
2016,1401,1368,100,33,61,14,25,20,33,20,12,5,25,58,18,51,4,17,18,31,22,9,0,28
2016,1406,1288,69,21,54,3,11,24,38,18,6,4,15,61,23,64,7,22,8,10,14,5,1,28
2016,1408,1179,79,28,67,6,17,17,29,16,10,7,18,74,26,63,8,23,14,18,21,7,1,25
2016,1412,1106,72,21,42,3,11,27,42,18,6,6,20,70,25,60,6,24,14,25,12,9,2,30
2016,1423,1184,78,29,65,7,25,13,22,15,8,8,29,59,17,51,3,9,22,35,19,5,0,25
2016,1425,1284,101,36,71,7,20,22,33,10,5,6,23,90,30,69,10,26,20,24,13,4,6,29
2016,1428,1361,81,22,55,10,27,27,36,9,9,6,19,76,26,61,8,17,16,21,11,2,7,28
2016,1433,1347,92,30,63,13,24,19,27,12,13,3,22,74,25,52,7,19,17,20,20,6,4,23
2016,1435,1205,98,32,55,11,23,23,32,10,9,5,19,62,21,50,7,20,13,18,19,2,1,27
2016,1452,1241,86,29,66,6,16,22,30,13,9,2,21,73,21,51,9,28,22,24,19,5,1,23
2016,1463,1357,99,32,66,9,17,26,37,7,7,3,22,77,26,49,5,13,20,25,20,3,2,27
2016,1154,1391,94,36,68,6,20,16,19,13,5,8,20,93,39,73,6,22,9,13,13,4,0,20
2016,1160,1120,91,31,54,8,15,21,26,17,2,5,23,84,31,67,10,24,12,22,10,8,3,22
2016,1163,1306,85,30,57,13,27,12,16,11,2,7,17,66,22,61,10,26,12,18,5,5,1,13
2016,1166,1427,103,35,64,15,35,18,24,12,10,3,20,78,26,58,10,23,16,27,18,7,0,18
2016,1167,1225,68,21,51,9,18,17,20,10,8,3,23,45,12,40,4,15,17,24,20,5,1,19
2016,1168,1334,77,24,54,9,23,20,27,11,5,1,25,76,26,60,9,27,15,22,12,5,1,23
2016,1173,1104,80,28,60,9,21,15,21,18,11,6,20,48,17,57,5,20,9,17,20,7,3,20
2016,1186,1370,76,25,56,15,34,11,16,7,3,4,15,70,26,51,9,15,9,13,11,3,1,19
2016,1190,1453,103,37,72,10,26,19,21,13,2,9,27,90,31,75,4,15,24,38,9,11,3,20
2016,1199,1239,98,36,63,10,23,16,26,13,6,5,18,79,29,65,9,23,12,21,13,6,3,22
2016,1202,1111,79,24,51,10,21,21,32,12,3,2,23,70,22,52,8,19,18,29,14,6,1,24
2016,1214,1110,61,23,49,2,10,13,19,14,3,3,15,48,20,49,3,12,5,8,16,5,2,21
2016,1238,1379,78,30,57,11,25,7,10,15,9,2,22,60,20,49,4,16,16,25,16,4,1,14
2016,1246,1181,74,30,67,3,10,11,18,9,9,7,21,63,22,54,5,13,14,23,16,3,8,20
2016,1247,1351,73,29,55,8,24,7,9,9,11,0,10,60,26,56,4,19,4,5,15,6,3,16
2016,1256,1426,80,29,62,6,22,16,24,18,10,4,17,68,24,74,8,29,12,18,15,12,2,23
2016,1257,1216,87,33,65,7,19,14,24,7,5,3,23,52,14,43,3,17,21,27,13,2,1,22
2016,1265,1171,73,22,44,10,23,19,26,19,6,6,23,63,21,62,3,19,18,25,14,11,2,25
2016,1268,1207,75,22,48,8,21,23,32,9,8,2,15,71,27,56,8,19,9,12,12,3,4,25
2016,1269,1217,69,25,63,5,21,14,16,6,5,0,21,63,20,56,5,27,18,25,11,2,1,17
2016,1277,1242,79,28,60,9,21,14,16,16,1,8,25,73,23,66,3,15,24,30,6,7,1,18
2016,1293,1292,76,27,59,6,19,16,20,14,8,3,24,65,21,53,6,17,17,25,15,6,1,21
2016,1303,1282,95,27,64,5,19,36,48,16,7,3,24,89,30,67,12,34,17,23,20,7,4,37
2016,1320,1372,70,23,44,7,17,17,22,17,2,4,16,60,22,62,6,21,10,10,11,6,2,24
2016,1323,1454,86,32,56,6,18,16,19,5,5,4,12,78,27,54,14,21,10,14,12,0,1,17
2016,1326,1212,82,30,51,9,25,13,26,17,8,8,19,55,17,49,6,16,15,20,21,6,0,23
2016,1328,1272,84,29,68,11,26,15,20,19,7,6,23,78,27,78,6,26,18,31,12,10,9,21
2016,1333,1233,93,32,63,7,19,22,29,13,8,2,22,73,22,62,11,36,18,25,15,5,5,26
2016,1335,1175,60,22,54,3,23,13,18,9,2,1,12,54,21,61,5,17,7,9,9,4,5,18
2016,1336,1177,68,22,54,10,21,14,20,10,7,5,18,62,20,53,2,11,20,24,13,4,3,19
2016,1393,1382,79,24,52,9,24,22,32,12,14,2,15,66,24,66,11,32,7,9,17,8,1,24
2016,1409,1455,77,23,50,10,22,21,28,13,6,5,21,67,20,55,8,26,19,24,10,9,2,25
2016,1434,1348,58,22,54,3,11,11,13,17,8,4,19,55,18,51,6,14,13,24,14,8,9,13
2016,1437,1304,87,31,63,9,30,16,20,8,10,5,17,63,23,61,7,23,10,13,22,7,2,21
2016,1442,1227,84,30,62,5,8,19,31,9,7,11,26,57,15,59,3,8,24,39,16,3,4,24
2016,1444,1360,74,22,50,5,15,25,38,10,5,3,16,62,24,58,9,28,5,10,11,6,1,27
2016,1456,1251,70,25,45,2,9,18,28,12,3,1,16,59,23,53,6,28,7,12,7,6,1,22
2016,1458,1315,78,29,66,6,20,14,22,6,4,2,15,64,24,50,7,13,9,17,17,4,2,23
2016,1462,1281,78,24,56,6,18,24,29,13,9,4,18,66,23,55,6,23,14,18,18,8,2,26
2016,1103,1116,88,29,57,13,28,17,25,12,3,4,26,80,24,63,6,20,26,32,8,7,4,23
2016,1113,1244,91,33,63,6,20,19,27,11,6,4,19,53,20,61,5,20,8,13,13,6,1,23
2016,1119,1192,96,35,54,12,23,14,23,25,4,1,19,85,36,77,6,17,7,17,8,11,1,23
2016,1125,1443,90,29,61,11,29,21,31,13,8,1,16,85,31,65,10,24,13,21,15,4,4,26
2016,1137,1352,81,29,56,8,21,15,20,18,7,1,20,76,29,60,7,25,11,19,15,13,3,18
2016,1153,1132,83,31,66,13,30,8,16,10,12,8,18,50,17,58,7,25,9,17,16,6,2,16
2016,1165,1127,76,28,53,12,24,8,13,20,5,5,17,59,22,60,9,30,6,7,16,3,3,22
2016,1176,1430,75,25,55,7,20,18,28,12,8,2,20,62,18,46,4,11,22,27,21,3,4,24
2016,1211,1319,91,36,68,6,23,13,20,17,9,3,18,52,19,63,3,17,11,17,15,8,0,21
2016,1219,1180,75,28,60,4,11,15,23,9,4,0,24,66,23,42,6,17,14,28,17,3,6,26
2016,1222,1341,110,38,66,9,16,25,26,15,9,6,22,69,23,55,4,15,19,27,19,9,3,22
2016,1236,1122,80,24,58,10,30,22,31,8,3,1,25,77,23,47,5,15,26,35,14,6,4,25
2016,1262,1357,87,31,67,7,20,18,25,12,15,1,27,84,31,53,3,13,19,29,25,6,4,22
2016,1301,1237,79,25,61,6,19,23,39,11,3,8,17,56,20,60,9,25,7,11,13,6,2,34
2016,1307,1260,75,29,47,5,13,12,17,17,4,8,17,51,19,60,5,17,8,14,10,6,1,17
2016,1308,1399,76,32,64,6,12,6,15,15,4,1,12,63,22,57,7,23,12,14,12,3,2,18
2016,1310,1135,75,25,53,6,16,19,30,15,8,7,17,66,23,75,8,29,12,16,11,6,3,23
2016,1314,1459,78,32,62,1,9,13,19,12,11,6,13,58,23,57,9,24,3,5,15,4,0,17
2016,1321,1193,79,27,61,7,26,18,23,7,5,2,22,72,24,59,7,25,17,21,14,4,3,22
2016,1324,1185,91,29,71,12,31,21,24,14,3,4,21,81,30,76,7,30,14,19,19,9,6,26
2016,1330,1288,79,30,66,6,22,13,14,8,8,7,16,48,16,46,6,15,10,16,12,5,0,12
2016,1344,1228,60,23,60,6,23,8,18,8,6,4,13,59,23,60,9,25,4,6,13,5,3,21
2016,1345,1230,96,34,57,9,21,19,22,22,7,13,17,61,21,74,12,30,7,9,8,10,1,20
2016,1350,1448,91,32,62,11,23,16,22,6,11,3,27,82,28,49,7,15,19,33,20,1,3,21
2016,1356,1245,72,22,45,5,15,23,30,13,3,0,29,69,23,59,7,24,16,36,14,4,3,25
2016,1366,1117,76,25,61,9,20,17,28,14,7,2,16,75,33,65,2,9,7,13,13,7,6,21
2016,1386,1138,89,31,66,6,24,21,27,6,4,5,16,67,22,71,7,23,16,21,8,3,1,21
2016,1387,1188,70,23,54,4,17,20,31,15,5,8,23,60,17,60,5,23,21,29,15,6,3,31
2016,1405,1464,100,36,64,10,24,18,23,10,3,4,17,78,27,69,9,25,15,21,12,5,2,21
2016,1414,1416,61,24,69,7,18,6,8,7,9,6,19,60,22,64,5,19,11,17,17,2,6,12
2016,1424,1381,84,30,64,5,20,19,26,8,10,8,21,64,21,55,8,21,14,20,16,3,2,23
2016,1436,1346,83,28,48,4,8,23,26,18,7,5,17,70,26,68,11,23,7,11,15,4,7,22
2016,1439,1240,71,26,59,4,16,15,30,17,3,2,15,62,24,64,8,29,6,8,9,8,2,23
2016,1102,1290,65,23,60,3,21,16,28,11,5,1,15,64,25,61,6,19,8,14,13,3,4,27
2016,1105,1369,74,27,58,8,27,12,20,14,6,2,19,56,22,56,2,12,10,21,20,9,2,19
2016,1107,1159,88,29,55,12,19,18,26,13,10,1,20,67,23,51,6,15,15,19,20,6,4,25
2016,1112,1129,88,32,59,10,21,14,17,13,4,6,18,76,27,63,10,30,12,18,10,3,2,22
2016,1130,1148,82,32,64,13,28,5,16,8,8,2,14,57,21,58,5,19,10,16,13,4,2,12
2016,1139,1283,93,33,55,8,17,19,29,8,5,2,25,59,20,59,2,15,17,30,11,1,1,28
2016,1150,1202,77,24,58,4,15,25,30,17,7,4,18,68,22,56,9,29,15,19,21,13,1,23
2016,1155,1411,76,30,60,7,19,9,14,7,2,6,11,56,21,59,9,29,5,7,9,2,1,16
2016,1161,1258,83,21,49,9,18,32,42,12,3,3,14,75,27,58,9,25,12,16,8,8,0,30
2016,1201,1362,78,24,60,10,24,20,28,12,7,4,24,71,22,53,7,21,20,26,16,3,0,21
2016,1203,1378,73,23,55,6,20,21,30,10,8,2,18,67,23,65,6,22,15,25,16,5,3,29
2016,1206,1279,68,27,55,6,15,8,10,18,2,7,13,62,23,66,6,25,10,13,4,9,4,15
2016,1210,1453,107,42,75,11,24,12,18,12,4,9,20,77,29,71,6,19,13,21,10,7,2,16
2016,1213,1108,79,24,49,4,13,27,36,16,8,6,17,46,18,60,3,18,7,13,19,7,2,28
2016,1216,1389,67,25,55,9,20,8,11,10,5,4,18,66,25,63,6,18,10,15,10,2,6,15
2016,1231,1166,86,35,70,10,28,6,9,18,6,5,21,65,27,60,3,18,8,16,15,5,5,15
2016,1234,1266,89,36,66,12,22,5,7,12,14,2,17,61,22,57,7,30,10,14,19,6,2,14
2016,1253,1371,80,31,56,8,18,10,18,16,6,2,21,77,27,62,6,18,17,23,11,8,6,17
2016,1254,1263,84,29,63,3,20,23,33,21,10,4,22,79,31,67,7,17,10,20,24,9,4,27
2016,1259,1420,76,28,58,4,13,16,19,11,4,3,18,57,22,55,6,19,7,16,11,6,1,16
2016,1261,1375,78,29,57,6,18,14,19,13,8,3,15,66,26,65,7,24,7,15,13,5,3,19
2016,1269,1146,89,34,64,16,29,5,9,12,5,5,23,62,21,65,2,14,18,31,10,6,3,13
2016,1272,1212,83,25,52,5,19,28,35,12,2,5,16,65,22,55,9,20,12,22,15,8,3,23
2016,1273,1106,70,26,56,4,13,14,18,11,4,1,11,49,16,52,10,27,7,11,8,5,8,17
2016,1274,1280,105,34,60,9,17,28,38,11,7,1,20,79,30,66,9,22,10,15,13,3,5,29
2016,1298,1367,67,27,58,6,11,7,9,13,7,8,13,55,19,54,6,21,11,17,12,4,3,13
2016,1304,1175,75,22,50,12,28,19,25,16,7,4,22,60,21,47,5,11,13,22,17,6,1,24
2016,1306,1221,73,27,48,10,19,9,13,15,7,0,8,69,25,53,15,35,4,7,10,7,3,13
2016,1312,1131,90,32,67,9,21,17,20,13,9,0,17,76,26,56,14,27,10,22,15,4,4,19
2016,1329,1406,69,25,53,7,18,12,16,7,2,9,20,52,16,64,4,21,16,23,7,2,2,18
2016,1333,1349,77,26,50,10,22,15,22,13,11,1,20,69,22,49,8,26,17,22,13,7,3,20
2016,1355,1229,83,26,59,9,23,22,30,17,11,2,30,67,23,63,6,24,15,30,17,7,6,23
2016,1374,1390,85,34,61,6,14,11,15,8,6,1,20,70,22,48,5,15,21,28,13,6,4,14
2016,1380,1408,90,30,61,6,16,24,30,10,10,1,21,82,26,50,9,26,21,31,15,5,1,25
2016,1385,1353,61,20,62,8,24,13,24,15,5,7,15,59,25,60,4,10,5,14,12,9,5,22
2016,1395,1223,90,30,61,6,18,24,30,8,5,5,24,63,21,47,4,13,17,27,16,2,2,22
2016,1396,1278,75,23,61,10,23,19,26,10,3,1,26,70,19,50,6,18,26,32,11,3,6,21
2016,1397,1267,84,26,65,7,23,25,30,12,7,6,16,74,27,74,9,35,11,14,14,6,4,26
2016,1401,1394,95,31,57,9,22,24,26,16,9,4,23,70,23,58,6,21,18,20,16,5,2,25
2016,1412,1407,79,29,59,8,23,13,18,16,8,6,22,63,25,71,5,25,8,14,12,7,2,18
2016,1415,1365,77,28,62,13,29,8,11,7,4,3,17,63,23,54,4,15,13,18,8,1,1,15
2016,1417,1337,81,30,60,6,17,15,19,17,6,3,14,67,27,71,4,20,9,14,13,9,2,19
2016,1419,1322,80,35,74,2,12,8,11,12,10,4,15,64,24,57,7,17,9,10,15,5,7,13
2016,1428,1403,73,23,60,6,24,21,27,10,5,3,18,63,25,64,3,19,10,18,9,3,4,21
2016,1435,1392,79,29,65,5,18,16,23,6,3,5,16,72,30,66,4,17,8,12,15,2,5,21
2016,1438,1133,82,30,53,6,15,16,17,9,6,2,20,57,18,46,6,15,15,24,13,2,1,15
2016,1449,1291,100,34,67,5,16,27,40,19,10,7,18,67,24,77,9,37,10,11,15,7,5,30
2016,1463,1250,79,26,59,9,21,18,21,16,3,12,21,67,21,56,6,16,19,25,9,9,4,20
2016,1104,1418,105,32,59,15,25,26,35,11,6,8,30,93,28,61,11,27,26,40,15,6,5,24
2016,1116,1149,93,32,59,7,13,22,30,13,6,8,24,75,23,66,12,31,17,26,13,5,1,25
2016,1120,1204,92,29,59,9,24,25,33,14,7,9,19,62,19,61,7,30,17,25,18,10,1,26
2016,1124,1238,77,27,61,7,19,16,28,18,9,4,18,60,21,61,7,19,11,18,13,10,4,22
2016,1136,1341,71,28,53,9,22,6,13,15,9,2,20,58,22,61,3,18,11,17,12,6,3,17
2016,1139,1396,74,24,66,5,21,21,25,5,3,5,15,69,27,71,7,22,8,9,7,1,6,18
2016,1143,1187,70,24,55,3,23,19,31,15,1,6,19,62,18,55,5,15,21,25,10,6,1,26
2016,1160,1339,85,29,61,7,19,20,29,18,10,10,15,63,22,60,10,27,9,14,19,11,1,24
2016,1181,1433,79,26,53,8,23,19,34,14,5,6,14,71,29,63,4,13,9,13,13,6,0,27
2016,1182,1336,78,27,54,17,34,7,13,18,3,9,20,52,19,64,5,21,9,17,14,6,3,18
2016,1184,1123,89,26,46,11,22,26,30,16,7,3,24,81,29,61,12,26,11,18,18,5,0,25
2016,1206,1329,71,29,70,11,24,2,7,12,2,5,15,68,25,66,5,15,13,17,7,6,11,13
2016,1207,1458,71,21,49,9,18,20,24,15,6,4,23,61,20,63,5,19,16,20,14,5,3,21
2016,1208,1293,63,17,57,8,22,21,29,10,4,4,21,52,17,56,4,23,14,21,9,8,2,24
2016,1214,1111,82,27,60,6,16,22,36,18,8,8,23,61,21,61,4,17,15,23,16,4,4,27
2016,1220,1199,82,27,58,10,22,18,24,16,8,2,23,77,27,68,6,25,17,25,12,12,3,20
2016,1232,1313,70,24,60,10,24,12,19,6,5,0,22,61,18,53,2,9,23,31,16,4,7,20
2016,1233,1174,92,30,59,16,34,16,21,10,11,4,20,77,25,50,5,15,22,26,15,5,3,19
2016,1241,1198,64,21,57,8,26,14,25,8,6,1,18,61,22,50,8,19,9,19,12,4,4,25
2016,1243,1377,93,26,59,5,16,36,45,10,4,5,21,72,28,65,7,27,9,14,14,3,4,29
2016,1246,1460,78,25,47,2,10,26,37,12,5,1,17,63,21,58,6,14,15,17,12,5,1,33
2016,1268,1351,65,23,50,5,22,14,22,11,4,4,16,58,24,51,4,15,6,8,11,6,2,24
2016,1274,1428,90,31,58,9,17,19,25,7,8,1,17,66,24,48,8,21,10,15,16,1,1,21
2016,1275,1252,70,22,57,8,17,18,25,13,11,1,13,68,25,60,16,37,2,4,20,5,3,22
2016,1277,1115,92,33,57,9,26,17,26,14,11,5,13,46,17,47,6,20,6,6,17,6,2,22
2016,1278,1283,74,25,56,13,23,11,19,12,3,6,23,69,19,54,5,18,26,37,11,5,4,20
2016,1279,1406,76,29,52,9,19,9,11,13,5,4,11,60,21,54,9,23,9,10,7,6,3,13
2016,1286,1363,81,25,54,8,19,23,28,17,5,3,23,69,27,57,5,19,10,20,9,6,3,25
2016,1318,1194,60,18,50,4,14,20,28,16,8,2,13,58,23,51,6,19,6,8,17,8,6,24
2016,1321,1162,83,31,59,13,26,8,14,14,3,5,22,80,26,55,10,24,18,28,11,6,0,19
2016,1328,1270,85,31,64,11,25,12,26,13,10,3,12,56,22,66,6,25,6,11,18,7,3,25
2016,1331,1404,70,23,54,7,21,17,22,13,1,2,16,66,23,57,7,24,13,16,8,7,0,19
2016,1332,1366,77,31,60,4,17,11,24,8,6,6,13,59,25,56,5,18,4,7,13,3,1,21
2016,1338,1178,95,33,67,9,22,20,28,10,5,8,21,79,28,66,6,19,17,25,8,5,6,22
2016,1354,1255,83,29,59,7,17,18,25,7,3,4,23,77,26,55,6,16,19,25,14,1,1,18
2016,1371,1133,67,24,56,5,16,14,26,11,6,4,16,59,21,53,4,23,13,18,15,2,4,19
2016,1373,1347,76,26,58,2,16,22,25,18,7,5,24,62,22,58,2,16,16,25,16,8,3,21
2016,1376,1177,76,24,60,5,13,23,34,12,5,4,27,61,19,52,3,14,20,31,15,4,2,27
2016,1403,1280,74,26,60,4,18,18,23,10,7,3,15,72,27,61,8,27,10,14,14,3,7,20
2016,1409,1325,90,26,57,4,13,34,46,10,5,1,26,88,24,47,10,20,30,40,23,5,4,34
2016,1426,1326,73,24,64,6,23,19,22,13,6,2,24,68,23,55,9,23,13,27,13,1,8,21
2016,1437,1190,86,32,63,14,34,8,12,14,8,5,14,51,19,59,4,22,9,13,17,9,3,12
2016,1438,1253,87,34,61,13,25,6,8,7,4,3,18,52,15,48,7,21,15,20,10,4,2,15
2016,1450,1226,85,29,60,8,26,19,27,13,3,8,23,67,23,67,10,31,11,17,13,7,2,22
2016,1452,1391,103,38,67,5,21,22,30,18,10,7,19,62,19,62,6,25,18,21,19,10,0,25
2016,1457,1240,80,30,63,6,20,14,22,14,4,6,17,69,25,65,7,23,12,18,11,6,3,19
2016,1462,1276,86,27,66,9,21,23,26,9,3,2,25,70,21,52,10,26,18,26,11,7,2,23
2016,1114,1361,49,18,51,7,24,6,8,6,6,3,17,43,13,46,6,24,11,18,16,4,1,14
2016,1123,1255,78,24,53,6,21,24,28,13,10,3,14,67,24,56,8,21,11,16,13,8,0,25
2016,1131,1378,78,28,59,10,22,12,16,6,8,1,21,66,23,53,0,10,20,30,12,3,3,17
2016,1137,1264,80,22,51,5,18,31,42,17,8,3,22,67,23,67,8,25,13,20,10,9,3,29
2016,1138,1299,86,26,64,10,24,24,32,10,5,3,18,68,25,56,5,13,13,20,16,3,3,27
2016,1142,1122,73,26,60,8,24,13,19,12,6,2,19,64,23,55,5,17,13,18,16,5,3,20
2016,1145,1165,87,30,67,8,23,19,27,12,5,2,24,62,17,48,6,22,22,32,17,1,6,24
2016,1151,1228,81,29,58,12,30,11,13,19,10,8,18,77,30,58,4,13,13,18,16,6,3,17
2016,1163,1202,83,32,69,11,30,8,8,5,7,1,17,58,19,55,10,36,10,13,13,3,2,9
2016,1168,1360,67,23,50,7,14,14,20,9,7,1,18,55,18,48,6,24,13,16,19,2,3,17
2016,1172,1158,82,28,57,10,26,16,24,10,5,1,19,81,32,63,7,19,10,15,17,4,2,25
2016,1173,1456,69,25,53,6,20,13,18,16,7,4,19,66,23,55,10,22,10,19,12,5,2,15
2016,1184,1354,92,28,54,11,20,25,33,13,3,3,24,82,30,63,6,16,16,26,9,7,1,26
2016,1191,1125,93,31,60,6,12,25,38,9,8,1,17,88,35,63,9,30,9,13,15,5,1,28
2016,1193,1357,83,31,68,7,23,14,18,18,5,8,19,79,29,78,10,32,11,21,11,8,2,17
2016,1194,1275,75,22,47,5,19,26,30,12,2,3,18,69,25,54,8,21,11,16,8,4,0,22
2016,1195,1464,104,35,88,8,32,26,42,19,13,2,25,101,32,84,10,33,27,35,24,10,2,31
2016,1196,1386,74,26,68,8,32,14,20,12,6,1,26,63,22,55,3,18,16,27,14,3,4,21
2016,1198,1404,69,23,47,9,19,14,21,17,7,6,21,62,21,51,9,26,11,18,20,2,1,21
2016,1199,1177,83,27,51,5,15,24,33,17,5,4,22,67,25,55,7,17,10,23,16,1,1,27
2016,1200,1192,85,28,60,9,26,20,34,11,11,4,27,62,21,46,1,10,19,32,22,3,2,27
2016,1211,1291,101,39,66,11,22,12,17,14,9,1,17,56,21,60,3,21,11,15,15,9,1,19
2016,1219,1441,75,26,58,1,12,22,24,11,5,3,20,69,23,69,6,33,17,24,10,4,0,19
2016,1222,1197,97,39,67,9,27,10,18,9,13,3,23,52,17,47,4,17,14,30,23,5,0,17
2016,1229,1223,72,29,59,5,17,9,18,16,6,3,26,56,18,51,2,11,18,24,23,5,2,18
2016,1236,1188,87,28,59,11,27,20,29,10,4,5,20,67,24,61,3,15,16,24,10,5,2,27
2016,1245,1265,79,26,58,4,13,23,29,9,4,3,17,72,27,53,8,22,10,14,10,4,3,22
2016,1249,1175,77,23,51,8,19,23,30,20,10,7,23,66,23,62,6,21,14,23,19,6,3,22
2016,1256,1212,86,34,66,7,26,11,20,5,10,5,22,67,19,46,8,18,21,33,17,0,1,17
2016,1257,1316,89,38,75,4,12,9,12,8,12,6,12,61,20,57,11,23,10,11,15,5,5,13
2016,1260,1405,69,21,46,8,16,19,25,17,5,1,13,62,25,61,6,21,6,10,11,9,2,23
2016,1282,1179,79,29,57,7,16,14,21,11,8,6,22,73,23,51,7,17,20,26,15,1,3,21
2016,1284,1180,82,29,57,7,15,17,23,12,7,3,26,74,25,57,7,22,17,27,12,6,3,18
2016,1287,1297,64,21,60,8,18,14,22,6,6,4,20,56,20,52,6,20,10,16,14,2,7,20
2016,1288,1144,59,20,47,6,13,13,22,16,4,3,20,54,19,56,4,20,12,23,10,12,2,22
2016,1292,1398,69,22,53,10,23,15,27,12,6,1,26,66,18,45,8,20,22,31,15,8,2,22
2016,1305,1334,85,26,74,6,19,27,43,13,7,9,20,82,28,85,9,33,17,26,10,3,2,26
2016,1308,1290,85,34,65,10,24,7,9,10,4,3,10,46,18,69,2,12,8,13,9,4,3,15
2016,1312,1248,80,27,53,7,21,19,22,16,3,4,21,66,23,59,3,14,17,25,11,6,2,20
2016,1315,1132,77,23,56,10,21,21,26,19,6,3,23,59,23,57,5,15,8,20,16,9,3,21
2016,1318,1252,79,30,56,9,27,10,20,15,6,8,24,67,23,58,7,16,14,25,12,6,1,19
2016,1320,1314,71,24,57,11,28,12,19,6,8,1,16,67,26,58,5,18,10,13,12,3,3,21
2016,1323,1262,83,29,62,13,29,12,17,11,12,4,13,57,22,58,10,25,3,6,15,7,2,17
2016,1325,1313,93,28,55,14,26,23,29,13,7,9,18,71,24,57,8,16,15,21,11,5,0,23
2016,1331,1241,74,23,45,7,15,21,27,14,5,3,17,64,26,60,6,20,6,14,11,5,2,21
2016,1333,1364,71,24,55,10,18,13,14,13,3,5,18,59,22,65,4,22,11,14,9,4,1,12
2016,1342,1154,95,34,57,7,13,20,24,21,7,2,15,79,27,66,9,31,16,17,20,12,7,18
2016,1343,1389,75,25,56,5,18,20,38,10,4,3,18,72,26,60,8,23,12,19,10,3,3,28
2016,1344,1135,94,33,58,12,27,16,29,8,10,3,19,73,25,56,10,29,13,19,14,6,1,20
2016,1345,1330,61,23,56,6,20,9,12,12,4,4,12,39,14,61,2,14,9,12,10,9,2,18
2016,1347,1341,64,22,52,5,18,15,25,18,7,6,14,56,24,57,3,16,5,7,17,12,1,21
2016,1348,1156,73,26,41,6,14,15,24,23,9,5,14,45,15,55,4,21,11,16,19,11,1,20
2016,1350,1126,89,30,60,9,28,20,28,15,5,2,22,64,23,60,4,22,14,24,14,8,1,24
2016,1353,1146,87,29,57,5,12,24,34,14,8,6,14,84,35,73,7,19,7,11,10,11,2,26
2016,1355,1395,76,23,55,7,20,23,28,21,8,3,21,67,22,66,7,27,16,24,19,9,7,22
2016,1356,1358,86,25,54,9,18,27,33,17,11,1,28,81,27,52,8,19,19,31,21,4,1,28
2016,1359,1244,77,28,59,5,17,16,26,13,13,10,22,65,24,56,2,13,15,24,20,4,6,24
2016,1362,1415,58,17,53,6,25,18,21,12,2,3,12,57,22,62,11,30,2,5,7,6,4,19
2016,1373,1136,78,31,50,9,19,7,9,17,4,5,20,59,22,59,5,22,10,18,12,10,4,14
2016,1382,1259,94,30,54,8,18,26,30,11,5,4,18,82,32,61,11,21,7,14,10,6,4,23
2016,1384,1110,68,24,57,5,20,15,24,8,6,1,24,48,16,47,5,23,11,20,11,2,4,21
2016,1387,1383,76,26,49,3,7,21,32,12,4,1,20,60,21,52,8,27,10,17,15,6,6,26
2016,1393,1189,66,20,51,6,15,20,25,15,7,6,15,55,21,66,8,33,5,10,13,7,2,21
2016,1400,1394,67,23,57,8,20,13,20,18,3,6,16,56,18,72,8,28,12,15,14,10,6,19
2016,1401,1421,75,31,63,5,16,8,14,9,8,2,18,47,16,53,6,28,9,19,19,4,0,18
2016,1416,1422,65,27,58,7,21,4,8,14,5,5,7,54,21,69,9,34,3,3,8,5,0,15
2016,1420,1294,81,24,49,7,22,26,33,11,2,1,18,72,26,57,8,23,12,18,12,4,1,25
2016,1423,1444,80,26,67,10,36,18,25,12,8,2,24,76,27,53,2,8,20,31,18,6,2,21
